"NR_ANO_ELEICAO";"CD_PAIS";"NM_PAIS";"SG_REGIAO";"NM_REGIAO";"SG_UF";"NM_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"QTD_ELEITORES";"QTD_ELEITORES_FEMININO";"QTD_ELEITORES_MASCULINO";"QTD_ELEITORES_NAOINFORMADO";"QTD_ELEITORES_MENOR16";"QTD_ELEITORES_16";"QTD_ELEITORES_17";"QTD_ELEITORES_18";"QTD_ELEITORES_19";"QTD_ELEITORES_20";"QTD_ELEITORES_21A24";"QTD_ELEITORES_25A29";"QTD_ELEITORES_30A34";"QTD_ELEITORES_35A39";"QTD_ELEITORES_40A44";"QTD_ELEITORES_45A49";"QTD_ELEITORES_50A54";"QTD_ELEITORES_55A59";"QTD_ELEITORES_60A64";"QTD_ELEITORES_65A69";"QTD_ELEITORES_70A74";"QTD_ELEITORES_75A79";"QTD_ELEITORES_80A84";"QTD_ELEITORES_85A89";"QTD_ELEITORES_90A94";"QTD_ELEITORES_95A99";"QTD_ELEITORES_MAIORIGUAL100";"QTD_ELEITORES_IDADEINVALIDO";"QTD_ELEITORES_IDADENAOSEAPLICA";"QTD_ELEITORES_IDADENAOINFORMADA";"QTD_ELEITORES_COMBIOMETRIA";"QTD_ELEITORES_SEMBIOMETRIA";"QTD_ELEITORES_DEFICIENTE";"QUANTITATIVO_NOMESOCIAL"
"2014";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8583";"TUFILÂNDIA";"6233";"2963";"3270";"0";"0";"117";"127";"191";"163";"162";"680";"811";"823";"638";"464";"344";"344";"295";"288";"239";"215";"127";"94";"62";"38";"11";"0";"0";"0";"0";"16";"6217";"2";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9393";"TUNTUM";"27960";"13790";"14146";"24";"0";"315";"442";"679";"770";"742";"2759";"3379";"3194";"2727";"2198";"1871";"1858";"1571";"1432";"1139";"948";"717";"540";"364";"256";"46";"10";"3";"0";"0";"40";"27920";"22";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9415";"TURIAÇU";"25472";"12345";"13112";"15";"0";"240";"397";"686";"725";"710";"2898";"3572";"3262";"2592";"2057";"1615";"1467";"1243";"1084";"808";"693";"537";"452";"239";"152";"37";"4";"2";"0";"0";"36";"25436";"1";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8605";"TURILÂNDIA";"13703";"6924";"6774";"5";"0";"150";"193";"350";"364";"388";"1524";"1962";"1836";"1372";"1078";"875";"796";"650";"576";"383";"483";"343";"222";"88";"47";"16";"5";"2";"0";"0";"29";"13674";"8";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9431";"TUTÓIA";"37289";"18816";"18462";"11";"0";"311";"693";"1085";"1175";"1217";"4380";"5275";"4432";"3660";"2848";"2597";"2141";"1835";"1620";"1231";"967";"686";"527";"370";"186";"38";"12";"3";"0";"0";"95";"37194";"63";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9458";"URBANO SANTOS";"18291";"9314";"8976";"1";"0";"208";"375";"624";"566";"621";"2382";"2718";"2319";"1693";"1343";"1188";"1034";"898";"782";"584";"436";"295";"134";"59";"24";"6";"1";"1";"0";"0";"59";"18232";"35";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9474";"VARGEM GRANDE";"29730";"15057";"14661";"12";"0";"266";"494";"807";"828";"860";"3107";"4045";"3433";"2783";"2287";"1945";"1796";"1502";"1491";"1161";"1002";"734";"521";"386";"214";"45";"19";"4";"0";"0";"65";"29665";"74";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9490";"VIANA";"35796";"18424";"17342";"30";"0";"199";"467";"856";"817";"934";"3685";"4658";"4335";"3685";"2980";"2444";"2353";"1923";"1823";"1240";"1037";"843";"716";"446";"284";"51";"20";"0";"0";"0";"130";"35666";"18";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8621";"VILA NOVA DOS MARTÍRIOS";"6719";"3220";"3493";"6";"0";"53";"84";"203";"187";"202";"693";"956";"888";"723";"503";"470";"398";"347";"301";"245";"194";"135";"80";"43";"8";"5";"1";"0";"0";"0";"4";"6715";"5";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9539";"VITORINO FREIRE";"23512";"12066";"11431";"15";"0";"234";"355";"635";"635";"574";"2159";"2826";"2736";"2334";"1937";"1654";"1526";"1267";"1130";"932";"870";"649";"445";"298";"220";"70";"24";"2";"0";"0";"16";"23496";"4";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9512";"VITÓRIA DO MEARIM";"24943";"12473";"12462";"8";"0";"149";"286";"614";"682";"674";"2720";"3328";"3188";"2407";"1960";"1693";"1576";"1398";"1189";"774";"705";"613";"478";"309";"156";"36";"7";"1";"0";"0";"47";"24896";"24";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9717";"ZÉ DOCA";"32470";"16435";"16022";"13";"0";"270";"469";"783";"772";"780";"3299";"3990";"3821";"3055";"2401";"2178";"2090";"1803";"1628";"1325";"1157";"969";"687";"538";"397";"51";"6";"1";"0";"0";"35";"32435";"79";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"7005";"ÁGUA DOCE DO MARANHÃO";"10438";"5150";"5281";"7";"0";"59";"111";"240";"288";"308";"1148";"1499";"1261";"1045";"843";"762";"589";"527";"468";"388";"357";"235";"158";"93";"36";"17";"6";"0";"0";"0";"8";"10430";"5";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40010";"ABADIA DOS DOURADOS";"5636";"2750";"2885";"1";"0";"14";"47";"104";"103";"96";"396";"470";"541";"534";"546";"587";"486";"450";"441";"310";"264";"122";"82";"32";"10";"1";"0";"0";"0";"0";"1";"5635";"7";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40037";"ABAETÉ";"18403";"9397";"8986";"20";"0";"54";"133";"284";"334";"361";"1343";"1849";"1795";"1687";"1659";"1816";"1711";"1434";"1184";"900";"657";"523";"324";"216";"111";"23";"5";"0";"0";"0";"8";"18395";"6";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40053";"ABRE CAMPO";"11184";"5596";"5555";"33";"0";"42";"92";"187";"201";"205";"959";"1220";"1227";"1132";"999";"943";"912";"822";"644";"483";"400";"302";"215";"109";"78";"10";"2";"0";"0";"0";"8";"11176";"3";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40070";"ACAIACA";"3489";"1753";"1715";"21";"0";"4";"23";"51";"60";"73";"284";"359";"360";"361";"330";"299";"298";"240";"196";"154";"138";"88";"77";"48";"37";"3";"6";"0";"0";"0";"17";"3472";"4";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40150";"AGUANIL";"3803";"1813";"1985";"5";"0";"14";"24";"68";"95";"80";"281";"400";"395";"352";"349";"368";"319";"313";"262";"179";"115";"112";"43";"23";"10";"1";"0";"0";"0";"0";"0";"3803";"0";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40215";"AIMORÉS";"18587";"9638";"8929";"20";"0";"54";"138";"334";"371";"347";"1461";"1827";"1866";"1804";"1686";"1680";"1564";"1427";"1225";"934";"759";"573";"346";"138";"39";"10";"4";"0";"0";"0";"20";"18567";"11";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40231";"AIURUOCA";"5165";"2466";"2698";"1";"0";"12";"31";"79";"83";"94";"405";"461";"483";"450";"457";"496";"469";"390";"347";"280";"214";"184";"130";"68";"29";"2";"1";"0";"0";"0";"0";"5165";"6";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40258";"ALAGOA";"2389";"1123";"1256";"10";"0";"10";"14";"54";"45";"59";"195";"224";"227";"182";"176";"260";"232";"203";"162";"110";"80";"78";"43";"24";"10";"1";"0";"0";"0";"0";"0";"2389";"5";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40274";"ALBERTINA";"2455";"1176";"1278";"1";"0";"6";"20";"49";"55";"44";"204";"254";"257";"256";"245";"242";"189";"162";"153";"114";"83";"61";"37";"18";"5";"0";"1";"0";"0";"0";"0";"2455";"2";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40312";"ALFENAS";"57228";"29644";"27537";"47";"0";"106";"264";"819";"996";"1161";"4834";"6355";"6498";"5773";"5152";"5081";"4845";"4308";"3505";"2576";"1783";"1377";"905";"554";"255";"69";"9";"3";"0";"0";"21";"57207";"70";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40002";"ALFREDO VASCONCELOS";"5115";"2530";"2580";"5";"0";"11";"35";"75";"101";"109";"447";"522";"544";"527";"550";"525";"416";"364";"267";"219";"157";"117";"69";"40";"18";"2";"0";"0";"0";"0";"0";"5115";"1";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40339";"ALMENARA";"29197";"14919";"14260";"18";"0";"71";"184";"450";"540";"567";"2455";"3468";"3376";"2946";"2583";"2502";"2295";"1825";"1590";"1236";"1121";"793";"615";"381";"156";"24";"18";"1";"0";"0";"5";"29192";"47";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40355";"ALPERCATA";"6398";"3162";"3223";"13";"0";"26";"27";"125";"166";"158";"551";"751";"659";"672";"589";"555";"520";"407";"368";"251";"240";"172";"98";"40";"15";"6";"2";"0";"0";"0";"0";"6398";"3";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40371";"ALPINÓPOLIS";"14790";"7204";"7579";"7";"0";"43";"102";"264";"307";"317";"1321";"1585";"1611";"1384";"1360";"1429";"1251";"1099";"895";"617";"446";"327";"216";"134";"71";"11";"0";"0";"0";"0";"1";"14789";"6";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40398";"ALTEROSA";"11386";"5576";"5804";"6";"0";"91";"134";"184";"213";"217";"867";"1181";"1190";"1112";"1057";"1033";"948";"856";"674";"514";"417";"344";"190";"104";"50";"6";"4";"0";"0";"0";"2";"11384";"19";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41661";"ALTO CAPARAÓ";"3854";"1932";"1916";"6";"0";"14";"22";"65";"72";"76";"362";"441";"463";"409";"359";"339";"316";"274";"215";"140";"120";"80";"49";"27";"10";"1";"0";"0";"0";"0";"0";"3854";"1";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"50695";"ALTO JEQUITIBÁ";"6847";"3421";"3418";"8";"0";"10";"22";"96";"123";"109";"503";"761";"775";"682";"584";"620";"574";"553";"439";"276";"191";"194";"156";"110";"55";"9";"5";"0";"0";"0";"0";"6847";"4";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40410";"ALTO RIO DOCE";"10134";"4999";"5112";"23";"0";"33";"80";"144";"221";"220";"887";"1061";"969";"925";"852";"933";"837";"762";"646";"515";"415";"311";"173";"113";"32";"5";"0";"0";"0";"0";"4";"10130";"16";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40436";"ALVARENGA";"4291";"2052";"2235";"4";"0";"27";"46";"110";"94";"82";"412";"483";"475";"396";"340";"352";"362";"316";"248";"176";"150";"101";"79";"28";"9";"2";"3";"0";"0";"0";"1";"4290";"3";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40452";"ALVINÓPOLIS";"13152";"6702";"6432";"18";"0";"43";"89";"192";"261";"280";"1088";"1324";"1383";"1309";"1137";"1135";"1100";"911";"776";"624";"471";"397";"297";"211";"97";"23";"3";"1";"0";"0";"3";"13149";"10";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40479";"ALVORADA DE MINAS";"3786";"1871";"1914";"1";"0";"29";"42";"93";"88";"97";"432";"457";"451";"395";"346";"281";"244";"218";"175";"114";"105";"74";"55";"54";"30";"5";"1";"0";"0";"0";"2";"3784";"5";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40290";"ALÉM PARAÍBA";"28301";"14821";"13415";"65";"0";"50";"158";"452";"514";"501";"2123";"2608";"2831";"2615";"2535";"2637";"2640";"2309";"1794";"1309";"1024";"793";"655";"431";"286";"24";"12";"0";"0";"0";"12";"28289";"9";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40495";"AMPARO DO SERRA";"4544";"2306";"2233";"5";"0";"10";"30";"72";"95";"91";"405";"491";"472";"438";"391";"409";"368";"351";"271";"258";"151";"121";"71";"30";"16";"2";"0";"1";"0";"0";"26";"4518";"1";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40517";"ANDRADAS";"28304";"14390";"13882";"32";"0";"59";"155";"424";"512";"557";"2202";"2881";"3003";"2783";"2654";"2639";"2448";"2199";"1756";"1338";"947";"772";"534";"295";"136";"9";"1";"0";"0";"0";"31";"28273";"23";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40550";"ANDRELÂNDIA";"9656";"4886";"4765";"5";"0";"23";"70";"162";"154";"198";"724";"860";"981";"932";"899";"915";"874";"759";"657";"496";"365";"296";"165";"89";"30";"7";"0";"0";"0";"0";"2";"9654";"15";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41688";"ANGELÂNDIA";"6260";"3164";"3087";"9";"0";"29";"44";"138";"147";"162";"735";"853";"777";"656";"531";"467";"391";"300";"300";"206";"189";"164";"82";"51";"33";"3";"2";"0";"0";"0";"1";"6259";"4";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40576";"ANTÔNIO CARLOS";"9379";"4670";"4691";"18";"0";"17";"51";"178";"158";"213";"726";"899";"932";"957";"993";"925";"807";"665";"553";"437";"322";"226";"134";"107";"69";"7";"3";"0";"0";"0";"0";"9379";"6";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40592";"ANTÔNIO DIAS";"8775";"4235";"4534";"6";"0";"9";"50";"153";"160";"183";"755";"1038";"1007";"953";"797";"782";"693";"573";"432";"329";"288";"239";"144";"115";"67";"6";"2";"0";"0";"0";"3";"8772";"2";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40614";"ANTÔNIO PRADO DE MINAS";"1735";"853";"882";"0";"0";"4";"15";"26";"29";"25";"136";"165";"168";"157";"128";"170";"158";"136";"108";"94";"86";"65";"42";"20";"3";"0";"0";"0";"0";"0";"2";"1733";"2";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40657";"ARACITABA";"2209";"1068";"1139";"2";"0";"6";"8";"41";"48";"44";"185";"206";"214";"197";"175";"202";"196";"207";"163";"124";"67";"60";"44";"17";"3";"1";"1";"0";"0";"0";"3";"2206";"1";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40690";"ARAGUARI";"85891";"44297";"41443";"151";"0";"175";"599";"1323";"1520";"1553";"6730";"9166";"9080";"8583";"8153";"8344";"7571";"6278";"5058";"3910";"3014";"2094";"1359";"893";"418";"54";"16";"0";"0";"0";"62";"85829";"57";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40711";"ARANTINA";"2687";"1333";"1352";"2";"0";"14";"21";"57";"51";"52";"195";"237";"257";"261";"246";"279";"267";"200";"173";"128";"81";"78";"55";"27";"6";"1";"1";"0";"0";"0";"3";"2684";"7";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40738";"ARAPONGA";"6572";"3186";"3376";"10";"0";"53";"73";"134";"155";"148";"628";"754";"828";"705";"552";"536";"441";"382";"310";"241";"179";"163";"120";"99";"61";"8";"1";"1";"0";"0";"1";"6571";"1";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40029";"ARAPORÃ";"4942";"2497";"2445";"0";"0";"16";"38";"101";"116";"113";"438";"516";"613";"585";"504";"489";"369";"323";"262";"191";"134";"75";"41";"16";"1";"1";"0";"0";"0";"0";"4939";"3";"5";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40754";"ARAPUÁ";"3025";"1484";"1540";"1";"0";"7";"22";"47";"59";"63";"201";"268";"299";"280";"339";"277";"257";"215";"219";"164";"129";"91";"48";"25";"10";"4";"1";"0";"0";"0";"3";"3022";"2";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40797";"ARAXÁ";"73450";"38118";"35313";"19";"0";"87";"345";"1126";"1434";"1509";"6011";"8243";"8207";"7358";"6670";"6759";"6514";"5748";"4461";"3066";"2313";"1575";"1014";"614";"342";"40";"11";"3";"0";"0";"77";"73373";"58";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40630";"ARAÇAÍ";"2596";"1308";"1287";"1";"0";"11";"14";"46";"34";"54";"197";"280";"300";"262";"248";"250";"222";"186";"156";"120";"82";"66";"32";"25";"7";"4";"0";"0";"0";"0";"3";"2593";"3";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40673";"ARAÇUAÍ";"27848";"14325";"13474";"49";"0";"65";"199";"463";"615";"628";"2700";"3355";"3193";"2670";"2445";"2316";"1998";"1603";"1390";"1115";"964";"854";"623";"405";"222";"19";"5";"1";"0";"0";"4";"27844";"16";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40770";"ARAÚJOS";"6139";"2993";"3140";"6";"0";"2";"13";"104";"92";"124";"494";"714";"722";"630";"574";"582";"517";"410";"324";"271";"200";"139";"107";"86";"29";"3";"1";"1";"0";"0";"4";"6135";"5";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40819";"ARCEBURGO";"6929";"3377";"3550";"2";"0";"11";"48";"109";"120";"139";"569";"765";"748";"665";"619";"629";"577";"535";"462";"329";"260";"171";"106";"54";"9";"4";"0";"0";"0";"0";"0";"6929";"2";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40835";"ARCOS";"29848";"15170";"14633";"45";"0";"69";"146";"434";"489";"515";"2326";"3177";"3562";"3058";"2763";"2945";"2651";"2306";"1765";"1310";"951";"658";"398";"201";"102";"16";"4";"2";"0";"0";"7";"29841";"23";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40851";"AREADO";"11460";"5718";"5738";"4";"0";"86";"136";"172";"239";"195";"979";"1204";"1249";"1141";"961";"1019";"924";"843";"653";"517";"427";"317";"200";"127";"61";"9";"0";"1";"0";"0";"0";"11460";"24";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40878";"ARGIRITA";"2748";"1341";"1407";"0";"0";"8";"15";"56";"44";"45";"198";"303";"295";"269";"215";"236";"222";"224";"175";"149";"115";"87";"45";"33";"11";"3";"0";"0";"0";"0";"0";"2748";"0";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41700";"ARICANDUVA";"4292";"2032";"2228";"32";"0";"21";"35";"79";"126";"102";"473";"568";"500";"421";"318";"334";"291";"278";"188";"154";"150";"108";"75";"43";"22";"5";"1";"0";"0";"0";"0";"4292";"7";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40894";"ARINOS";"13512";"6561";"6943";"8";"0";"60";"212";"279";"330";"307";"1211";"1534";"1544";"1269";"1115";"1095";"1020";"863";"730";"543";"463";"376";"282";"169";"95";"13";"1";"1";"0";"0";"12";"13500";"22";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40916";"ASTOLFO DUTRA";"10652";"5354";"5292";"6";"0";"13";"45";"168";"188";"183";"832";"1083";"1102";"988";"940";"1040";"934";"770";"644";"491";"407";"307";"206";"192";"87";"23";"9";"0";"0";"0";"0";"10652";"11";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40932";"ATALÉIA";"11728";"5915";"5792";"21";"0";"59";"95";"209";"240";"232";"940";"1260";"1183";"1047";"981";"947";"887";"793";"763";"540";"487";"422";"299";"201";"112";"26";"4";"1";"0";"0";"0";"11728";"27";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40959";"AUGUSTO DE LIMA";"4339";"2114";"2225";"0";"0";"23";"46";"68";"100";"109";"339";"471";"474";"457";"369";"371";"357";"282";"238";"181";"163";"136";"89";"37";"24";"2";"3";"0";"0";"0";"16";"4323";"5";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40096";"AÇUCENA";"8671";"4228";"4438";"5";"0";"25";"47";"160";"184";"172";"716";"942";"903";"820";"770";"641";"628";"547";"478";"381";"370";"305";"259";"208";"99";"10";"6";"0";"0";"0";"1";"8670";"6";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40975";"BAEPENDI";"15321";"7717";"7602";"2";"0";"31";"91";"224";"289";"315";"1256";"1578";"1595";"1435";"1315";"1373";"1384";"1179";"955";"726";"581";"400";"316";"180";"86";"7";"3";"2";"0";"0";"1";"15320";"29";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40991";"BALDIM";"6741";"3443";"3282";"16";"0";"8";"28";"117";"128";"140";"547";"743";"663";"615";"601";"624";"562";"525";"396";"304";"279";"239";"130";"64";"26";"1";"0";"1";"0";"0";"2";"6739";"7";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41017";"BAMBUÍ";"18794";"9626";"9145";"23";"0";"42";"131";"273";"348";"303";"1353";"1755";"1696";"1527";"1693";"1842";"1789";"1537";"1174";"978";"792";"631";"417";"272";"163";"53";"25";"0";"0";"0";"9";"18785";"30";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41033";"BANDEIRA";"4248";"2004";"2235";"9";"0";"11";"23";"83";"80";"89";"325";"497";"481";"400";"354";"369";"332";"284";"268";"202";"196";"108";"79";"44";"17";"5";"1";"0";"0";"0";"21";"4227";"7";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41050";"BANDEIRA DO SUL";"5009";"2416";"2587";"6";"0";"4";"19";"87";"98";"96";"399";"533";"506";"484";"541";"467";"430";"373";"285";"246";"169";"119";"74";"44";"31";"3";"1";"0";"0";"0";"2";"5007";"6";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41114";"BARBACENA";"96496";"51069";"45283";"144";"0";"162";"561";"1777";"1949";"2097";"8128";"10074";"10040";"9300";"8917";"8881";"8623";"7531";"5693";"4298";"3010";"2293";"1536";"1018";"533";"55";"19";"1";"0";"0";"19";"96477";"82";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41130";"BARRA LONGA";"5505";"2725";"2770";"10";"0";"9";"21";"61";"97";"92";"405";"547";"565";"494";"439";"466";"497";"461";"391";"289";"233";"179";"142";"82";"26";"6";"3";"0";"0";"0";"22";"5483";"2";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41173";"BARROSO";"16671";"8502";"8145";"24";"0";"34";"108";"284";"333";"314";"1397";"1681";"1922";"1698";"1605";"1649";"1451";"1189";"914";"685";"523";"391";"235";"172";"75";"9";"2";"0";"0";"0";"16";"16655";"8";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41076";"BARÃO DE COCAIS";"22521";"11460";"11036";"25";"0";"70";"144";"422";"519";"476";"2002";"2677";"2697";"2352";"2027";"1967";"1935";"1653";"1185";"754";"560";"416";"312";"226";"114";"12";"1";"0";"0";"0";"14";"22507";"12";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41092";"BARÃO DE MONTE ALTO";"5012";"2515";"2492";"5";"0";"41";"44";"85";"118";"111";"427";"514";"477";"454";"390";"430";"438";"365";"316";"251";"202";"141";"111";"60";"22";"8";"7";"0";"0";"0";"0";"5012";"2";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41190";"BELA VISTA DE MINAS";"7286";"3849";"3431";"6";"0";"9";"32";"102";"122";"154";"600";"800";"856";"742";"671";"710";"651";"524";"377";"328";"238";"209";"109";"39";"11";"1";"0";"1";"0";"0";"2";"7284";"30";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41211";"BELMIRO BRAGA";"2930";"1420";"1506";"4";"0";"12";"20";"44";"48";"44";"207";"259";"272";"265";"280";"313";"257";"219";"201";"176";"126";"86";"62";"24";"12";"3";"0";"0";"0";"0";"0";"2930";"2";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41238";"BELO HORIZONTE";"1911142";"1031888";"877950";"1304";"0";"3256";"8704";"26911";"32717";"34796";"142768";"200490";"225378";"205053";"179156";"173330";"166241";"142874";"111583";"83612";"60597";"45305";"31282";"23530";"12291";"1020";"217";"31";"0";"0";"734";"1910408";"3685";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41254";"BELO ORIENTE";"18481";"9295";"9169";"17";"0";"65";"193";"366";"432";"389";"1644";"2153";"2303";"2034";"1793";"1585";"1324";"1147";"925";"630";"473";"392";"302";"218";"102";"6";"5";"0";"0";"0";"3";"18478";"13";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41270";"BELO VALE";"7723";"3747";"3972";"4";"0";"11";"37";"110";"147";"139";"538";"763";"809";"734";"742";"735";"737";"590";"510";"357";"298";"215";"148";"77";"19";"5";"2";"0";"0";"0";"0";"7723";"8";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41297";"BERILO";"9706";"4821";"4872";"13";"0";"66";"118";"216";"232";"253";"999";"1283";"1179";"961";"812";"778";"616";"516";"450";"352";"301";"240";"172";"100";"52";"8";"2";"0";"0";"0";"1";"9705";"4";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41726";"BERIZAL";"3515";"1744";"1769";"2";"0";"11";"14";"79";"78";"90";"376";"486";"423";"358";"280";"301";"249";"221";"177";"141";"89";"84";"37";"16";"3";"1";"0";"1";"0";"0";"0";"3515";"5";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41319";"BERTÓPOLIS";"3690";"1731";"1956";"3";"0";"21";"32";"80";"85";"81";"328";"504";"418";"359";"288";"287";"260";"223";"214";"154";"158";"100";"52";"32";"9";"2";"3";"0";"0";"0";"2";"3688";"5";"0"
"2014";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41335";"BETIM";"267389";"140078";"127143";"168";"0";"575";"1780";"5256";"6676";"6827";"26058";"33267";"34553";"30707";"26076";"24344";"21026";"17652";"12275";"7611";"5243";"3460";"2030";"1277";"589";"77";"21";"9";"0";"0";"122";"267267";"401";"0"
