"NR_ANO_ELEICAO";"CD_PAIS";"NM_PAIS";"SG_REGIAO";"NM_REGIAO";"SG_UF";"NM_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"QTD_ELEITORES";"QTD_ELEITORES_FEMININO";"QTD_ELEITORES_MASCULINO";"QTD_ELEITORES_NAOINFORMADO";"QTD_ELEITORES_MENOR16";"QTD_ELEITORES_16";"QTD_ELEITORES_17";"QTD_ELEITORES_18";"QTD_ELEITORES_19";"QTD_ELEITORES_20";"QTD_ELEITORES_21A24";"QTD_ELEITORES_25A29";"QTD_ELEITORES_30A34";"QTD_ELEITORES_35A39";"QTD_ELEITORES_40A44";"QTD_ELEITORES_45A49";"QTD_ELEITORES_50A54";"QTD_ELEITORES_55A59";"QTD_ELEITORES_60A64";"QTD_ELEITORES_65A69";"QTD_ELEITORES_70A74";"QTD_ELEITORES_75A79";"QTD_ELEITORES_80A84";"QTD_ELEITORES_85A89";"QTD_ELEITORES_90A94";"QTD_ELEITORES_95A99";"QTD_ELEITORES_MAIORIGUAL100";"QTD_ELEITORES_IDADEINVALIDO";"QTD_ELEITORES_IDADENAOSEAPLICA";"QTD_ELEITORES_IDADENAOINFORMADA";"QTD_ELEITORES_COMBIOMETRIA";"QTD_ELEITORES_SEMBIOMETRIA";"QTD_ELEITORES_DEFICIENTE";"QUANTITATIVO_NOMESOCIAL"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8214";"LORETO";"8375";"4000";"4369";"6";"0";"176";"167";"217";"220";"236";"883";"1009";"944";"766";"629";"583";"560";"460";"375";"332";"241";"208";"142";"119";"68";"31";"8";"1";"0";"0";"90";"8285";"17";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8230";"LUÍS DOMINGUES";"5929";"2861";"3067";"1";"0";"121";"150";"147";"147";"166";"631";"782";"710";"600";"506";"432";"352";"280";"255";"174";"157";"130";"95";"54";"27";"11";"2";"0";"0";"0";"112";"5817";"17";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8257";"MAGALHÃES DE ALMEIDA";"12908";"6275";"6628";"5";"0";"315";"292";"326";"311";"312";"1256";"1418";"1464";"1315";"1101";"883";"823";"608";"567";"542";"379";"293";"270";"219";"151";"48";"13";"2";"0";"0";"198";"12710";"16";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"7889";"MARACAÇUMÉ";"11702";"6077";"5625";"0";"0";"277";"390";"357";"355";"347";"1202";"1469";"1453";"1325";"981";"844";"738";"604";"513";"393";"242";"134";"59";"15";"4";"0";"0";"0";"0";"0";"11698";"4";"49";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"7900";"MARAJÁ DO SENA";"6694";"2927";"3765";"2";"0";"185";"215";"179";"181";"205";"793";"887";"855";"727";"565";"469";"385";"324";"258";"206";"125";"63";"47";"11";"12";"1";"0";"1";"0";"0";"1854";"4840";"4";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"7927";"MARANHÃOZINHO";"7493";"3752";"3739";"2";"0";"191";"200";"199";"199";"212";"746";"948";"915";"771";"548";"506";"419";"376";"352";"250";"237";"172";"105";"79";"37";"22";"7";"2";"0";"0";"95";"7398";"14";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8273";"MATA ROMA";"14319";"7190";"7125";"4";"0";"364";"373";"418";"388";"438";"1471";"1877";"1959";"1446";"1048";"898";"832";"715";"645";"459";"321";"265";"207";"109";"47";"25";"14";"0";"0";"0";"257";"14062";"4";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8290";"MATINHA";"15805";"8311";"7494";"0";"0";"254";"332";"405";"369";"430";"1582";"1856";"2071";"1717";"1447";"1272";"1181";"1002";"809";"479";"328";"174";"80";"15";"1";"1";"0";"0";"0";"0";"15797";"8";"16";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8311";"MATÕES";"20912";"10769";"10143";"0";"0";"480";"601";"605";"623";"560";"1917";"2359";"2463";"2128";"1642";"1546";"1517";"1376";"1131";"855";"541";"363";"150";"41";"7";"4";"2";"1";"0";"0";"20904";"8";"32";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"7943";"MATÕES DO NORTE";"7304";"3402";"3899";"3";"0";"183";"194";"179";"195";"209";"739";"916";"862";"714";"558";"490";"467";"376";"333";"269";"184";"170";"101";"62";"49";"42";"12";"0";"0";"0";"114";"7190";"12";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"7960";"MILAGRES DO MARANHÃO";"5801";"2744";"3057";"0";"0";"179";"168";"178";"167";"178";"575";"762";"753";"677";"469";"376";"275";"268";"221";"182";"132";"101";"60";"42";"27";"7";"3";"1";"0";"0";"64";"5737";"2";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8338";"MIRADOR";"15231";"7445";"7769";"17";"0";"359";"417";"397";"385";"460";"1521";"1734";"1624";"1412";"1213";"1065";"995";"824";"722";"627";"440";"370";"284";"172";"139";"54";"16";"1";"0";"0";"110";"15121";"28";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9695";"MIRANDA DO NORTE";"16286";"8383";"7902";"1";"0";"341";"387";"405";"409";"417";"1561";"2038";"2047";"1758";"1252";"1123";"986";"884";"797";"591";"423";"306";"224";"160";"115";"54";"8";"0";"0";"0";"472";"15814";"11";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8354";"MIRINZAL";"11448";"5658";"5779";"11";"0";"221";"247";"249";"226";"278";"1109";"1304";"1376";"1237";"988";"861";"725";"606";"507";"410";"296";"273";"213";"172";"102";"40";"8";"0";"0";"0";"1661";"9787";"17";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8397";"MONTES ALTOS";"7590";"3698";"3887";"5";"0";"144";"164";"176";"179";"200";"730";"836";"794";"784";"669";"613";"489";"403";"379";"311";"233";"174";"151";"96";"36";"21";"7";"1";"0";"0";"125";"7465";"14";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8370";"MONÇÃO";"17098";"8956";"8142";"0";"0";"331";"535";"535";"532";"506";"1905";"2070";"2159";"1758";"1462";"1218";"1080";"997";"863";"577";"318";"152";"77";"14";"7";"2";"0";"0";"0";"0";"17096";"2";"60";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8419";"MORROS";"14736";"7151";"7577";"8";"0";"313";"416";"439";"400";"435";"1670";"1940";"1689";"1480";"1188";"918";"799";"700";"594";"453";"391";"331";"228";"143";"119";"62";"28";"0";"0";"0";"300";"14436";"28";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8435";"NINA RODRIGUES";"9236";"4547";"4688";"1";"0";"243";"270";"319";"267";"282";"1061";"1175";"1132";"884";"688";"611";"548";"410";"376";"335";"232";"169";"121";"68";"22";"18";"4";"1";"0";"0";"132";"9104";"16";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"7986";"NOVA COLINAS";"3996";"1857";"2139";"0";"0";"113";"125";"129";"113";"127";"416";"489";"491";"419";"305";"274";"256";"213";"150";"136";"114";"68";"35";"15";"5";"2";"0";"1";"0";"0";"3995";"1";"9";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8451";"NOVA IORQUE";"3585";"1790";"1795";"0";"0";"79";"91";"95";"78";"94";"344";"389";"406";"339";"299";"223";"235";"230";"229";"185";"121";"84";"40";"16";"2";"6";"0";"0";"0";"0";"3585";"0";"21";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8001";"NOVA OLINDA DO MARANHÃO";"12789";"6340";"6439";"10";"0";"315";"339";"356";"308";"381";"1290";"1575";"1539";"1308";"935";"813";"772";"679";"587";"468";"391";"290";"208";"129";"57";"43";"6";"0";"0";"0";"202";"12587";"35";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8478";"OLHO D'ÁGUA DAS CUNHÃS";"15078";"7771";"7302";"5";"0";"305";"312";"352";"341";"358";"1332";"1623";"1652";"1596";"1265";"1167";"1010";"826";"735";"630";"434";"407";"272";"205";"138";"73";"45";"0";"0";"0";"148";"14930";"19";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8028";"OLINDA NOVA DO MARANHÃO";"10066";"5151";"4911";"4";"0";"235";"258";"256";"227";"271";"1037";"1262";"1342";"1013";"781";"639";"665";"554";"402";"302";"274";"218";"160";"103";"49";"14";"3";"1";"0";"0";"1855";"8211";"12";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8516";"PALMEIRÂNDIA";"16385";"8435";"7943";"7";"0";"318";"350";"383";"333";"443";"1616";"2107";"2248";"1710";"1393";"1168";"985";"930";"761";"576";"383";"339";"197";"97";"35";"10";"3";"0";"0";"0";"6982";"9403";"33";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8532";"PARAIBANO";"15503";"7909";"7586";"8";"0";"259";"315";"328";"388";"375";"1518";"1719";"1661";"1441";"1262";"1130";"1102";"912";"747";"660";"547";"473";"267";"197";"138";"38";"26";"0";"0";"0";"130";"15373";"56";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8559";"PARNARAMA";"26665";"13137";"13527";"1";"0";"628";"625";"638";"613";"653";"2519";"3180";"3225";"2739";"2082";"1739";"1722";"1542";"1366";"1068";"849";"662";"435";"246";"90";"30";"10";"4";"0";"0";"511";"26154";"62";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8575";"PASSAGEM FRANCA";"13486";"6823";"6654";"9";"0";"309";"315";"370";"383";"353";"1370";"1576";"1535";"1343";"1049";"955";"927";"767";"674";"531";"396";"306";"177";"82";"50";"14";"4";"0";"0";"0";"116";"13370";"18";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8591";"PASTOS BONS";"12392";"6200";"6192";"0";"0";"241";"293";"343";"334";"338";"1282";"1489";"1415";"1240";"998";"907";"901";"749";"619";"518";"316";"204";"140";"47";"12";"5";"1";"0";"0";"0";"12384";"8";"30";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8044";"PAULINO NEVES";"13326";"6470";"6854";"2";"0";"340";"390";"439";"393";"417";"1539";"1751";"1501";"1273";"878";"946";"769";"602";"507";"472";"362";"267";"211";"140";"95";"26";"8";"0";"0";"0";"196";"13130";"26";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9598";"PAULO RAMOS";"13224";"6800";"6424";"0";"0";"382";"422";"392";"389";"390";"1253";"1516";"1589";"1378";"1089";"988";"917";"740";"634";"486";"345";"188";"80";"36";"8";"1";"0";"1";"0";"0";"13222";"2";"17";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8494";"PAÇO DO LUMIAR";"58698";"32156";"26542";"0";"0";"392";"845";"1258";"1507";"1495";"6182";"7436";"7934";"7088";"5698";"4886";"3957";"3312";"2825";"1886";"1058";"574";"267";"77";"13";"7";"0";"1";"0";"0";"58637";"61";"212";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8613";"PEDREIRAS";"29845";"16022";"13814";"9";"0";"326";"481";"564";"627";"643";"2515";"3100";"3276";"3045";"2592";"2177";"2153";"1787";"1539";"1335";"1070";"923";"701";"468";"391";"113";"18";"1";"0";"0";"161";"29684";"46";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8060";"PEDRO DO ROSÁRIO";"16891";"8283";"8605";"3";"0";"423";"420";"463";"446";"461";"1771";"2242";"2250";"1766";"1284";"1124";"1003";"816";"679";"575";"434";"375";"211";"83";"42";"17";"5";"1";"0";"0";"2940";"13951";"12";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8630";"PENALVA";"26247";"13437";"12803";"7";"0";"439";"561";"642";"687";"765";"2757";"3072";"3050";"2538";"2004";"1695";"1498";"1409";"1229";"1001";"819";"696";"616";"385";"224";"123";"31";"6";"0";"0";"354";"25893";"81";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8656";"PERI MIRIM";"11564";"5796";"5753";"15";"0";"199";"213";"219";"242";"260";"993";"1350";"1392";"1197";"959";"910";"788";"619";"539";"438";"385";"301";"217";"175";"110";"47";"10";"1";"0";"0";"2484";"9080";"17";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8087";"PERITORÓ";"13367";"7103";"6264";"0";"0";"266";"436";"388";"365";"387";"1259";"1629";"1611";"1468";"1064";"1004";"964";"808";"726";"515";"269";"126";"61";"16";"4";"0";"0";"1";"0";"0";"13360";"7";"78";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8672";"PINDARÉ-MIRIM";"21537";"11475";"10062";"0";"0";"524";"652";"675";"669";"611";"2172";"2667";"2751";"2312";"1812";"1516";"1249";"1231";"1056";"733";"455";"272";"127";"39";"9";"4";"1";"0";"0";"0";"21520";"17";"23";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8699";"PINHEIRO";"56388";"29704";"26660";"24";"0";"568";"947";"1122";"1216";"1342";"5488";"7049";"6939";"5821";"4866";"4262";"3715";"3267";"2719";"1944";"1592";"1388";"997";"652";"384";"84";"23";"3";"0";"0";"7267";"49121";"51";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8710";"PIO XII";"20056";"10284";"9768";"4";"0";"436";"499";"541";"519";"579";"1969";"2400";"2339";"2076";"1555";"1341";"1176";"988";"933";"767";"621";"468";"334";"229";"135";"105";"46";"0";"0";"0";"164";"19892";"32";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8737";"PIRAPEMAS";"13436";"6690";"6733";"13";"0";"296";"354";"373";"355";"363";"1284";"1704";"1518";"1181";"997";"923";"862";"745";"611";"532";"371";"316";"208";"172";"159";"79";"33";"0";"0";"0";"10524";"2912";"94";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8770";"PORTO FRANCO";"18749";"9360";"9384";"5";"0";"353";"402";"441";"489";"498";"1884";"2371";"2295";"1989";"1582";"1394";"1241";"974";"736";"666";"429";"377";"292";"170";"106";"46";"14";"0";"0";"0";"372";"18377";"55";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8109";"PORTO RICO DO MARANHÃO";"6584";"3202";"3381";"1";"0";"121";"109";"123";"115";"151";"620";"877";"885";"706";"592";"466";"426";"394";"332";"236";"166";"126";"94";"36";"5";"4";"0";"0";"0";"0";"940";"5644";"1";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8753";"POÇÃO DE PEDRAS";"13082";"6701";"6381";"0";"0";"285";"309";"294";"294";"297";"993";"1268";"1507";"1380";"1177";"998";"1013";"863";"769";"618";"412";"288";"196";"72";"30";"16";"3";"0";"0";"0";"13074";"8";"39";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8796";"PRESIDENTE DUTRA";"31683";"16616";"15044";"23";"0";"381";"560";"677";"747";"715";"3082";"3707";"3609";"3230";"2646";"2331";"2233";"1905";"1498";"1257";"914";"761";"537";"430";"334";"104";"25";"0";"0";"0";"12229";"19454";"51";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8818";"PRESIDENTE JUSCELINO";"9503";"4602";"4896";"5";"0";"224";"268";"265";"297";"261";"1016";"1313";"1170";"853";"691";"651";"531";"479";"362";"281";"228";"201";"159";"109";"57";"40";"47";"0";"0";"0";"135";"9368";"13";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8125";"PRESIDENTE MÉDICI";"5276";"2577";"2695";"4";"0";"108";"147";"162";"151";"153";"557";"658";"606";"498";"388";"337";"328";"270";"219";"185";"142";"148";"103";"55";"30";"27";"4";"0";"0";"0";"98";"5178";"7";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8141";"PRESIDENTE SARNEY";"14575";"7241";"7328";"6";"0";"344";"412";"392";"369";"459";"1692";"1958";"1875";"1500";"1137";"941";"808";"651";"567";"435";"384";"312";"181";"89";"51";"13";"4";"1";"0";"0";"3181";"11394";"22";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8834";"PRESIDENTE VARGAS";"10031";"4799";"5232";"0";"0";"255";"306";"283";"325";"309";"1082";"1310";"1235";"975";"799";"633";"561";"537";"431";"327";"248";"178";"114";"68";"28";"18";"8";"1";"0";"0";"173";"9858";"28";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8850";"PRIMEIRA CRUZ";"10323";"4955";"5365";"3";"0";"213";"287";"277";"244";"323";"1048";"1307";"1311";"1104";"861";"741";"562";"526";"417";"362";"235";"194";"139";"80";"49";"33";"10";"0";"0";"0";"273";"10050";"6";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8168";"RAPOSA";"17869";"9528";"8341";"0";"0";"340";"400";"503";"453";"484";"1883";"2516";"2399";"2140";"1757";"1374";"1110";"875";"650";"416";"305";"171";"68";"19";"4";"1";"1";"0";"0";"0";"17827";"42";"68";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8877";"RIACHÃO";"13526";"6712";"6814";"0";"0";"235";"348";"385";"359";"324";"1201";"1451";"1470";"1393";"1196";"1022";"957";"786";"801";"598";"417";"297";"171";"75";"33";"5";"2";"0";"0";"0";"13521";"5";"265";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8184";"RIBAMAR FIQUENE";"6428";"3140";"3281";"7";"0";"131";"155";"148";"131";"129";"688";"761";"777";"681";"573";"472";"421";"351";"309";"220";"171";"133";"96";"47";"20";"11";"3";"0";"0";"0";"77";"6351";"9";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8915";"ROSÁRIO";"31186";"16235";"14922";"29";"0";"398";"574";"713";"662";"808";"3036";"4134";"3888";"3197";"2527";"2323";"1991";"1643";"1335";"973";"833";"723";"571";"434";"289";"91";"40";"3";"0";"0";"446";"30740";"68";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8931";"SAMBAÍBA";"5223";"2455";"2765";"3";"0";"144";"145";"138";"162";"145";"574";"599";"526";"494";"375";"396";"368";"310";"261";"181";"154";"102";"81";"42";"17";"8";"1";"0";"0";"0";"49";"5174";"6";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8206";"SANTA FILOMENA DO MARANHÃO";"5845";"2721";"3121";"3";"0";"173";"163";"181";"151";"167";"631";"732";"685";"600";"505";"376";"348";"298";"247";"194";"142";"111";"58";"43";"19";"17";"4";"0";"0";"0";"86";"5759";"11";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8958";"SANTA HELENA";"24558";"12766";"11788";"4";"0";"488";"546";"571";"525";"632";"2394";"3007";"3039";"2508";"2005";"1685";"1465";"1346";"1130";"864";"715";"639";"527";"243";"129";"84";"16";"0";"0";"0";"229";"24329";"22";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9571";"SANTA INÊS";"47933";"26222";"21711";"0";"0";"730";"1224";"1360";"1330";"1296";"4432";"5428";"5968";"5482";"4387";"3698";"3306";"2881";"2473";"1887";"1094";"612";"247";"78";"16";"3";"0";"1";"0";"0";"47923";"10";"205";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8974";"SANTA LUZIA";"47392";"23674";"23685";"33";"0";"883";"1123";"1184";"1275";"1305";"4449";"5447";"5468";"4656";"3473";"3142";"2844";"2506";"2251";"1997";"1612";"1391";"974";"690";"502";"182";"33";"5";"0";"0";"236";"47156";"64";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9652";"SANTA LUZIA DO PARUÁ";"16737";"8501";"8229";"7";"0";"341";"388";"437";"415";"450";"1665";"2196";"2158";"1636";"1284";"1065";"987";"828";"731";"638";"516";"383";"284";"175";"90";"54";"14";"2";"0";"0";"179";"16558";"87";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8990";"SANTA QUITÉRIA DO MARANHÃO";"20800";"10474";"10323";"3";"0";"545";"575";"559";"559";"565";"2198";"2514";"2531";"2037";"1657";"1339";"1214";"1039";"978";"777";"603";"487";"343";"169";"74";"29";"8";"0";"0";"0";"270";"20530";"25";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9016";"SANTA RITA";"23862";"12129";"11717";"16";"0";"455";"475";"576";"607";"655";"2465";"3111";"3002";"2439";"1915";"1673";"1454";"1179";"984";"781";"630";"537";"398";"291";"167";"51";"17";"0";"0";"0";"349";"23513";"24";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8222";"SANTANA DO MARANHÃO";"8216";"3974";"4234";"8";"0";"233";"217";"245";"248";"272";"886";"1110";"955";"798";"638";"545";"414";"371";"347";"287";"227";"164";"107";"77";"56";"14";"5";"0";"0";"0";"241";"7975";"4";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8249";"SANTO AMARO DO MARANHÃO";"9916";"4718";"5196";"2";"0";"243";"295";"277";"260";"285";"1086";"1347";"1284";"1019";"832";"705";"584";"462";"391";"308";"248";"142";"78";"46";"19";"1";"2";"2";"0";"0";"407";"9509";"5";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9032";"SANTO ANTÔNIO DOS LOPES";"13267";"6594";"6667";"6";"0";"321";"328";"319";"302";"344";"1323";"1525";"1545";"1458";"1122";"963";"831";"698";"595";"474";"416";"275";"212";"108";"68";"35";"5";"0";"0";"0";"182";"13085";"10";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8460";"SATUBINHA";"5649";"2757";"2892";"0";"0";"143";"143";"144";"177";"173";"625";"740";"687";"558";"429";"381";"382";"275";"199";"156";"135";"121";"74";"51";"35";"20";"1";"0";"0";"0";"46";"5603";"7";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8486";"SENADOR ALEXANDRE COSTA";"7747";"3898";"3844";"5";"0";"205";"178";"208";"258";"222";"887";"983";"780";"700";"594";"545";"485";"420";"379";"340";"237";"166";"80";"38";"24";"11";"5";"2";"0";"0";"111";"7636";"17";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8508";"SENADOR LA ROCQUE";"12270";"6165";"6091";"14";"0";"212";"248";"287";"273";"337";"1174";"1440";"1388";"1295";"965";"860";"723";"632";"590";"515";"458";"368";"231";"155";"71";"32";"16";"0";"0";"0";"2988";"9282";"23";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8524";"SERRANO DO MARANHÃO";"8543";"4182";"4358";"3";"0";"209";"236";"229";"192";"204";"838";"961";"1032";"871";"750";"573";"538";"538";"459";"321";"253";"173";"96";"49";"16";"4";"1";"0";"0";"0";"88";"8455";"25";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9318";"SUCUPIRA DO NORTE";"8505";"4088";"4413";"4";"0";"174";"157";"228";"179";"234";"830";"1032";"888";"769";"621";"578";"648";"507";"403";"336";"273";"230";"189";"118";"81";"17";"13";"0";"0";"0";"76";"8429";"7";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8540";"SUCUPIRA DO RIACHÃO";"4387";"2105";"2281";"1";"0";"96";"99";"119";"111";"117";"476";"495";"446";"393";"353";"318";"326";"277";"202";"167";"155";"118";"76";"27";"7";"6";"3";"0";"0";"0";"59";"4328";"2";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9059";"SÃO BENEDITO DO RIO PRETO";"14104";"7064";"7035";"5";"0";"371";"432";"426";"415";"418";"1607";"1792";"1769";"1395";"1045";"869";"791";"655";"630";"467";"362";"290";"184";"85";"44";"43";"13";"1";"0";"0";"1464";"12640";"24";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9075";"SÃO BENTO";"24343";"13100";"11243";"0";"0";"436";"604";"658";"611";"610";"2185";"2761";"3117";"2484";"2145";"1974";"1816";"1531";"1243";"849";"629";"411";"197";"65";"14";"2";"0";"1";"0";"0";"24333";"10";"86";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9091";"SÃO BERNARDO";"20813";"10525";"10283";"5";"0";"433";"446";"509";"565";"530";"2141";"2621";"2523";"2087";"1610";"1384";"1302";"1035";"993";"717";"581";"477";"364";"281";"169";"36";"8";"1";"0";"0";"205";"20608";"42";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8265";"SÃO DOMINGOS DO AZEITÃO";"5409";"2641";"2768";"0";"0";"163";"144";"146";"151";"152";"600";"633";"605";"529";"436";"403";"384";"315";"230";"202";"143";"89";"56";"20";"7";"1";"0";"0";"0";"0";"5408";"1";"11";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9113";"SÃO DOMINGOS DO MARANHÃO";"27397";"13758";"13613";"26";"0";"533";"610";"641";"691";"690";"2645";"3140";"3104";"2846";"2262";"1985";"1804";"1436";"1261";"1109";"851";"656";"439";"322";"269";"70";"33";"0";"0";"0";"97";"27300";"84";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8281";"SÃO FRANCISCO DO BREJÃO";"7042";"3436";"3604";"2";"0";"149";"173";"181";"155";"189";"709";"868";"893";"798";"595";"441";"433";"358";"335";"246";"193";"147";"91";"42";"27";"12";"6";"1";"0";"0";"1333";"5709";"19";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9156";"SÃO FRANCISCO DO MARANHÃO";"9363";"4612";"4743";"8";"0";"195";"180";"206";"214";"238";"794";"943";"990";"883";"731";"638";"651";"519";"545";"440";"354";"303";"244";"145";"96";"45";"8";"1";"0";"0";"65";"9298";"8";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"9130";"SÃO FÉLIX DE BALSAS";"3910";"1822";"2084";"4";"0";"78";"67";"85";"79";"90";"352";"439";"446";"340";"290";"294";"303";"246";"237";"153";"142";"106";"82";"39";"19";"17";"6";"0";"0";"0";"40";"3870";"9";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8893";"SÃO JOSÉ DE RIBAMAR";"92420";"50206";"42214";"0";"0";"753";"1521";"2102";"2483";"2651";"10302";"12550";"12442";"11043";"8896";"7964";"6284";"4649";"3601";"2481";"1488";"810";"279";"75";"31";"12";"2";"1";"0";"0";"92342";"78";"369";"0"
"2016";"1";"Brasil";"NE";"Nordeste";"MA";"Maranhão";"8362";"SÃO JOSÉ DOS BASÍLIOS";"6729";"3268";"3456";"5";"0";"153";"156";"160";"171";"181";"695";"802";"770";"665";"510";"473";"429";"339";"317";"277";"222";"166";"112";"66";"36";"25";"4";"0";"0";"0";"1532";"5197";"3";"0"
